Rank,Club,Country,Level,Elo,From,To
None,Cittadella,ITA,2,1467.41918945,2002-03-31,2002-04-04
None,Cittadella,ITA,2,1458.93261719,2002-04-05,2002-04-07
None,Cittadella,ITA,2,1453.80895996,2002-04-08,2002-04-11
None,Cittadella,ITA,2,1453.47729492,2002-04-12,2002-04-14
None,Cittadella,ITA,2,1453.36413574,2002-04-15,2002-04-21
None,Cittadella,ITA,2,1448.1105957,2002-04-22,2002-04-28
None,Cittadella,ITA,2,1443.5,2002-04-29,2002-05-06
None,Cittadella,ITA,2,1433.89831543,2002-05-07,2002-05-12
None,Cittadella,ITA,2,1425.81884766,2002-05-13,2002-05-19
None,Cittadella,ITA,2,1424.68713379,2002-05-20,2002-05-26
None,Cittadella,ITA,2,1421.33447266,2002-05-27,2002-06-02
None,Cittadella,ITA,2,1427.3951416,2002-06-03,2002-07-01
None,Cittadella,ITA,2,1428.95239258,2008-07-01,2008-08-12
None,Cittadella,ITA,2,1430.62561035,2008-08-13,2008-08-13
None,Cittadella,ITA,2,1431.12963867,2008-08-14,2008-08-14
None,Cittadella,ITA,2,1431.29492188,2008-08-15,2008-08-26
None,Cittadella,ITA,2,1431.31799316,2008-08-27,2008-08-27
None,Cittadella,ITA,2,1431.47949219,2008-08-28,2008-08-28
None,Cittadella,ITA,2,1431.56835938,2008-08-29,2008-08-30
None,Cittadella,ITA,2,1426.08850098,2008-08-31,2008-09-07
None,Cittadella,ITA,2,1424.1159668,2008-09-08,2008-09-13
None,Cittadella,ITA,2,1425.04614258,2008-09-14,2008-09-16
None,Cittadella,ITA,2,1422.06799316,2008-09-17,2008-09-17
None,Cittadella,ITA,2,1424.6472168,2008-09-18,2008-09-18
None,Cittadella,ITA,2,1431.17382812,2008-09-19,2008-09-19
None,Cittadella,ITA,2,1420.3717041,2008-09-20,2008-09-23
None,Cittadella,ITA,2,1432.11865234,2008-09-24,2008-09-27
None,Cittadella,ITA,2,1423.31005859,2008-09-28,2008-09-30
None,Cittadella,ITA,2,1418.69226074,2008-10-01,2008-10-01
None,Cittadella,ITA,2,1420.83325195,2008-10-02,2008-10-02
None,Cittadella,ITA,2,1411.54394531,2008-10-03,2008-10-04
None,Cittadella,ITA,2,1402.49353027,2008-10-05,2008-10-12
None,Cittadella,ITA,2,1397.92260742,2008-10-13,2008-10-18
None,Cittadella,ITA,2,1399.7565918,2008-10-19,2008-10-21
None,Cittadella,ITA,2,1399.88415527,2008-10-22,2008-10-22
None,Cittadella,ITA,2,1399.54748535,2008-10-23,2008-10-23
None,Cittadella,ITA,2,1407.1619873,2008-10-24,2008-10-25
None,Cittadella,ITA,2,1420.1541748,2008-10-26,2008-10-28
None,Cittadella,ITA,2,1420.0847168,2008-10-29,2008-11-01
None,Cittadella,ITA,2,1422.78881836,2008-11-02,2008-11-04
None,Cittadella,ITA,2,1426.06494141,2008-11-05,2008-11-05
None,Cittadella,ITA,2,1431.50427246,2008-11-06,2008-11-06
None,Cittadella,ITA,2,1434.79272461,2008-11-07,2008-11-08
None,Cittadella,ITA,2,1428.01464844,2008-11-09,2008-11-15
None,Cittadella,ITA,2,1428.25366211,2008-11-16,2008-11-22
None,Cittadella,ITA,2,1450.06176758,2008-11-23,2008-11-25
None,Cittadella,ITA,2,1446.2878418,2008-11-26,2008-11-26
None,Cittadella,ITA,2,1442.83618164,2008-11-27,2008-11-27
None,Cittadella,ITA,2,1441.36523438,2008-11-28,2008-11-29
None,Cittadella,ITA,2,1439.56726074,2008-11-30,2008-12-03
None,Cittadella,ITA,2,1436.35119629,2008-12-04,2008-12-06
None,Cittadella,ITA,2,1440.71948242,2008-12-07,2008-12-09
None,Cittadella,ITA,2,1439.18908691,2008-12-10,2008-12-10
None,Cittadella,ITA,2,1438.01977539,2008-12-11,2008-12-13
None,Cittadella,ITA,2,1450.88391113,2008-12-14,2008-12-17
None,Cittadella,ITA,2,1449.29467773,2008-12-18,2008-12-18
None,Cittadella,ITA,2,1448.55688477,2008-12-19,2008-12-19
None,Cittadella,ITA,2,1445.48413086,2008-12-20,2009-01-10
None,Cittadella,ITA,2,1443.30029297,2009-01-11,2009-01-17
None,Cittadella,ITA,2,1439.44555664,2009-01-18,2009-01-24
None,Cittadella,ITA,2,1436.96191406,2009-01-25,2009-01-31
None,Cittadella,ITA,2,1446.83959961,2009-02-01,2009-02-09
None,Cittadella,ITA,2,1456.69470215,2009-02-10,2009-02-14
None,Cittadella,ITA,2,1451.25219727,2009-02-15,2009-02-17
None,Cittadella,ITA,2,1448.5838623,2009-02-18,2009-02-18
None,Cittadella,ITA,2,1445.8470459,2009-02-19,2009-02-19
None,Cittadella,ITA,2,1442.62231445,2009-02-20,2009-02-21
None,Cittadella,ITA,2,1455.21447754,2009-02-22,2009-02-24
None,Cittadella,ITA,2,1453.62475586,2009-02-25,2009-02-25
None,Cittadella,ITA,2,1452.42431641,2009-02-26,2009-02-26
None,Cittadella,ITA,2,1444.15393066,2009-02-27,2009-02-28
None,Cittadella,ITA,2,1447.43847656,2009-03-01,2009-03-06
None,Cittadella,ITA,2,1431.71228027,2009-03-07,2009-03-10
None,Cittadella,ITA,2,1430.60021973,2009-03-11,2009-03-11
None,Cittadella,ITA,2,1429.86706543,2009-03-12,2009-03-12
None,Cittadella,ITA,2,1433.95385742,2009-03-13,2009-03-14
None,Cittadella,ITA,2,1439.49401855,2009-03-15,2009-03-17
None,Cittadella,ITA,2,1439.13354492,2009-03-18,2009-03-19
None,Cittadella,ITA,2,1439.51367188,2009-03-20,2009-03-21
None,Cittadella,ITA,2,1434.27941895,2009-03-22,2009-03-29
None,Cittadella,ITA,2,1446.79272461,2009-03-30,2009-04-04
None,Cittadella,ITA,2,1445.51074219,2009-04-05,2009-04-09
None,Cittadella,ITA,2,1443.34790039,2009-04-10,2009-04-16
None,Cittadella,ITA,2,1442.38452148,2009-04-17,2009-04-18
None,Cittadella,ITA,2,1449.03369141,2009-04-19,2009-04-21
None,Cittadella,ITA,2,1441.9173584,2009-04-22,2009-04-27
None,Cittadella,ITA,2,1451.03942871,2009-04-28,2009-05-02
None,Cittadella,ITA,2,1436.79833984,2009-05-03,2009-05-09
None,Cittadella,ITA,2,1441.44836426,2009-05-10,2009-05-16
None,Cittadella,ITA,2,1444.01635742,2009-05-17,2009-05-23
None,Cittadella,ITA,2,1438.30065918,2009-05-24,2009-05-30
None,Cittadella,ITA,2,1447.91015625,2009-05-31,2009-07-30
None,Cittadella,ITA,2,1448.50366211,2009-07-31,2009-08-06
None,Cittadella,ITA,2,1449.72998047,2009-08-07,2009-08-18
None,Cittadella,ITA,2,1451.20336914,2009-08-19,2009-08-20
None,Cittadella,ITA,2,1456.36340332,2009-08-21,2009-08-21
None,Cittadella,ITA,2,1452.16589355,2009-08-22,2009-08-26
None,Cittadella,ITA,2,1453.06433105,2009-08-27,2009-08-27
None,Cittadella,ITA,2,1454.19726562,2009-08-28,2009-08-29
None,Cittadella,ITA,2,1460.88647461,2009-08-30,2009-09-06
None,Cittadella,ITA,2,1453.41662598,2009-09-07,2009-09-12
None,Cittadella,ITA,2,1451.03637695,2009-09-13,2009-09-15
None,Cittadella,ITA,2,1453.25402832,2009-09-16,2009-09-16
None,Cittadella,ITA,2,1451.74987793,2009-09-17,2009-09-17
None,Cittadella,ITA,2,1442.74377441,2009-09-18,2009-09-19
None,Cittadella,ITA,2,1447.63684082,2009-09-20,2009-09-22
None,Cittadella,ITA,2,1454.01611328,2009-09-23,2009-09-26
None,Cittadella,ITA,2,1449.02819824,2009-09-27,2009-09-29
None,Cittadella,ITA,2,1453.05249023,2009-09-30,2009-09-30
None,Cittadella,ITA,2,1448.76586914,2009-10-01,2009-10-01
None,Cittadella,ITA,2,1452.32470703,2009-10-02,2009-10-03
None,Cittadella,ITA,2,1467.38220215,2009-10-04,2009-10-11
None,Cittadella,ITA,2,1475.72546387,2009-10-12,2009-10-17
None,Cittadella,ITA,2,1472.97619629,2009-10-18,2009-10-20
None,Cittadella,ITA,2,1472.85632324,2009-10-21,2009-10-21
None,Cittadella,ITA,2,1477.58862305,2009-10-22,2009-10-22
None,Cittadella,ITA,2,1477.20275879,2009-10-23,2009-10-24
None,Cittadella,ITA,2,1470.95678711,2009-10-25,2009-10-30
None,Cittadella,ITA,2,1467.93066406,2009-10-31,2009-11-03
None,Cittadella,ITA,2,1469.0994873,2009-11-04,2009-11-04
None,Cittadella,ITA,2,1472.65893555,2009-11-05,2009-11-05
None,Cittadella,ITA,2,1474.43640137,2009-11-06,2009-11-07
None,Cittadella,ITA,2,1476.10656738,2009-11-08,2009-11-15
None,Cittadella,ITA,2,1464.36791992,2009-11-16,2009-11-21
None,Cittadella,ITA,2,1456.28918457,2009-11-22,2009-11-24
None,Cittadella,ITA,2,1456.43188477,2009-11-25,2009-11-25
None,Cittadella,ITA,2,1452.16491699,2009-11-26,2009-11-30
None,Cittadella,ITA,2,1466.76574707,2009-12-01,2009-12-02
None,Cittadella,ITA,2,1463.39941406,2009-12-03,2009-12-03
None,Cittadella,ITA,2,1464.22753906,2009-12-04,2009-12-05
None,Cittadella,ITA,2,1462.86242676,2009-12-06,2009-12-08
None,Cittadella,ITA,2,1455.30212402,2009-12-09,2009-12-09
None,Cittadella,ITA,2,1460.80737305,2009-12-10,2009-12-12
None,Cittadella,ITA,2,1454.81274414,2009-12-13,2009-12-16
None,Cittadella,ITA,2,1456.44128418,2009-12-17,2009-12-17
None,Cittadella,ITA,2,1449.36486816,2009-12-18,2010-01-05
None,Cittadella,ITA,2,1451.47802734,2010-01-06,2010-01-09
None,Cittadella,ITA,2,1462.84472656,2010-01-10,2010-01-16
None,Cittadella,ITA,2,1461.63684082,2010-01-17,2010-01-23
None,Cittadella,ITA,2,1453.62145996,2010-01-24,2010-01-30
None,Cittadella,ITA,2,1459.75488281,2010-01-31,2010-02-06
None,Cittadella,ITA,2,1457.98864746,2010-02-07,2010-02-13
None,Cittadella,ITA,2,1449.21142578,2010-02-14,2010-02-16
None,Cittadella,ITA,2,1447.30859375,2010-02-17,2010-02-17
None,Cittadella,ITA,2,1446.93225098,2010-02-18,2010-02-18
None,Cittadella,ITA,2,1448.00817871,2010-02-19,2010-02-20
None,Cittadella,ITA,2,1454.67871094,2010-02-21,2010-02-24
None,Cittadella,ITA,2,1456.33325195,2010-02-25,2010-02-25
None,Cittadella,ITA,2,1449.72460938,2010-02-26,2010-02-26
None,Cittadella,ITA,2,1465.08361816,2010-02-27,2010-03-06
None,Cittadella,ITA,2,1471.96582031,2010-03-07,2010-03-09
None,Cittadella,ITA,2,1471.34338379,2010-03-10,2010-03-10
None,Cittadella,ITA,2,1469.07385254,2010-03-11,2010-03-11
None,Cittadella,ITA,2,1472.27319336,2010-03-12,2010-03-13
None,Cittadella,ITA,2,1496.91418457,2010-03-14,2010-03-16
None,Cittadella,ITA,2,1501.58447266,2010-03-17,2010-03-18
None,Cittadella,ITA,2,1494.39831543,2010-03-19,2010-03-19
None,Cittadella,ITA,2,1498.04199219,2010-03-20,2010-03-23
None,Cittadella,ITA,2,1498.87915039,2010-03-24,2010-03-27
None,Cittadella,ITA,2,1496.39135742,2010-03-28,2010-03-31
None,Cittadella,ITA,2,1497.3314209,2010-04-01,2010-04-02
None,Cittadella,ITA,2,1496.80102539,2010-04-03,2010-04-06
None,Cittadella,ITA,2,1498.32177734,2010-04-07,2010-04-10
None,Cittadella,ITA,2,1505.88684082,2010-04-11,2010-04-13
None,Cittadella,ITA,2,1512.0982666,2010-04-14,2010-04-17
None,Cittadella,ITA,2,1518.07556152,2010-04-18,2010-04-20
None,Cittadella,ITA,2,1522.38366699,2010-04-21,2010-04-24
None,Cittadella,ITA,2,1533.27587891,2010-04-25,2010-04-28
None,Cittadella,ITA,2,1534.43835449,2010-04-29,2010-05-01
None,Cittadella,ITA,2,1525.86608887,2010-05-02,2010-05-08
None,Cittadella,ITA,2,1512.35302734,2010-05-09,2010-05-15
None,Cittadella,ITA,2,1520.17736816,2010-05-16,2010-05-22
None,Cittadella,ITA,2,1523.91625977,2010-05-23,2010-05-23
None,Cittadella,ITA,2,1533.31762695,2010-05-24,2010-05-30
None,Cittadella,ITA,2,1527.3770752,2010-05-31,2010-06-02
None,Cittadella,ITA,2,1519.40356445,2010-06-03,2010-06-06
None,Cittadella,ITA,2,1528.79577637,2010-06-07,2010-07-29
None,Cittadella,ITA,2,1528.8894043,2010-07-30,2010-08-05
None,Cittadella,ITA,2,1528.91162109,2010-08-06,2010-08-18
None,Cittadella,ITA,2,1526.62451172,2010-08-19,2010-08-19
None,Cittadella,ITA,2,1528.6776123,2010-08-20,2010-08-22
None,Cittadella,ITA,2,1515.57946777,2010-08-23,2010-08-24
None,Cittadella,ITA,2,1515.40844727,2010-08-25,2010-08-26
None,Cittadella,ITA,2,1516.87304688,2010-08-27,2010-08-28
None,Cittadella,ITA,2,1523.8737793,2010-08-29,2010-09-05
None,Cittadella,ITA,2,1506.19580078,2010-09-06,2010-09-11
None,Cittadella,ITA,2,1499.58349609,2010-09-12,2010-09-14
None,Cittadella,ITA,2,1498.2557373,2010-09-15,2010-09-15
None,Cittadella,ITA,2,1498.74255371,2010-09-16,2010-09-16
None,Cittadella,ITA,2,1491.57336426,2010-09-17,2010-09-18
None,Cittadella,ITA,2,1487.49389648,2010-09-19,2010-09-25
None,Cittadella,ITA,2,1480.29602051,2010-09-26,2010-09-28
None,Cittadella,ITA,2,1481.49829102,2010-09-29,2010-09-29
None,Cittadella,ITA,2,1483.75891113,2010-09-30,2010-09-30
None,Cittadella,ITA,2,1485.05737305,2010-10-01,2010-10-02
None,Cittadella,ITA,2,1474.98461914,2010-10-03,2010-10-10
None,Cittadella,ITA,2,1466.28430176,2010-10-11,2010-10-13
None,Cittadella,ITA,2,1464.63171387,2010-10-14,2010-10-18
None,Cittadella,ITA,2,1458.42102051,2010-10-19,2010-10-19
None,Cittadella,ITA,2,1450.70397949,2010-10-20,2010-10-20
None,Cittadella,ITA,2,1451.92102051,2010-10-21,2010-10-21
None,Cittadella,ITA,2,1443.06530762,2010-10-22,2010-10-23
None,Cittadella,ITA,2,1453.06970215,2010-10-24,2010-10-30
None,Cittadella,ITA,2,1458.67004395,2010-10-31,2010-11-02
None,Cittadella,ITA,2,1454.63903809,2010-11-03,2010-11-03
None,Cittadella,ITA,2,1458.32531738,2010-11-04,2010-11-04
None,Cittadella,ITA,2,1451.66088867,2010-11-05,2010-11-06
None,Cittadella,ITA,2,1453.10266113,2010-11-07,2010-11-09
None,Cittadella,ITA,2,1443.94848633,2010-11-10,2010-11-13
None,Cittadella,ITA,2,1457.6673584,2010-11-14,2010-11-20
None,Cittadella,ITA,2,1466.99963379,2010-11-21,2010-11-23
None,Cittadella,ITA,2,1473.87792969,2010-11-24,2010-11-24
None,Cittadella,ITA,2,1474.84472656,2010-11-25,2010-11-29
None,Cittadella,ITA,2,1475.90539551,2010-11-30,2010-12-01
None,Cittadella,ITA,2,1471.37854004,2010-12-02,2010-12-02
None,Cittadella,ITA,2,1469.20593262,2010-12-03,2010-12-04
None,Cittadella,ITA,2,1477.16821289,2010-12-05,2010-12-07
None,Cittadella,ITA,2,1472.47924805,2010-12-08,2010-12-08
None,Cittadella,ITA,2,1465.31091309,2010-12-09,2010-12-11
None,Cittadella,ITA,2,1466.68200684,2010-12-12,2010-12-15
None,Cittadella,ITA,2,1468.41577148,2010-12-16,2010-12-16
None,Cittadella,ITA,2,1462.48486328,2010-12-17,2010-12-18
None,Cittadella,ITA,2,1454.44616699,2010-12-19,2011-01-08
None,Cittadella,ITA,2,1447.34130859,2011-01-09,2011-01-15
None,Cittadella,ITA,2,1442.21606445,2011-01-16,2011-01-22
None,Cittadella,ITA,2,1445.91796875,2011-01-23,2011-01-29
None,Cittadella,ITA,2,1449.27770996,2011-01-30,2011-02-05
None,Cittadella,ITA,2,1450.12451172,2011-02-06,2011-02-12
None,Cittadella,ITA,2,1449.59326172,2011-02-13,2011-02-15
None,Cittadella,ITA,2,1447.17712402,2011-02-16,2011-02-16
None,Cittadella,ITA,2,1444.96130371,2011-02-17,2011-02-17
None,Cittadella,ITA,2,1444.58630371,2011-02-18,2011-02-19
None,Cittadella,ITA,2,1433.3572998,2011-02-20,2011-02-23
None,Cittadella,ITA,2,1431.1282959,2011-02-24,2011-02-24
None,Cittadella,ITA,2,1428.62194824,2011-02-25,2011-02-26
None,Cittadella,ITA,2,1420.06384277,2011-02-27,2011-03-01
None,Cittadella,ITA,2,1429.8260498,2011-03-02,2011-03-05
None,Cittadella,ITA,2,1432.3605957,2011-03-06,2011-03-08
None,Cittadella,ITA,2,1430.64611816,2011-03-09,2011-03-09
None,Cittadella,ITA,2,1430.20568848,2011-03-10,2011-03-14
None,Cittadella,ITA,2,1437.87548828,2011-03-15,2011-03-15
None,Cittadella,ITA,2,1443.25439453,2011-03-16,2011-03-19
None,Cittadella,ITA,2,1432.46374512,2011-03-20,2011-03-27
None,Cittadella,ITA,2,1434.62280273,2011-03-28,2011-04-02
None,Cittadella,ITA,2,1433.22619629,2011-04-03,2011-04-05
None,Cittadella,ITA,2,1426.39086914,2011-04-06,2011-04-09
None,Cittadella,ITA,2,1436.98535156,2011-04-10,2011-04-13
None,Cittadella,ITA,2,1436.13012695,2011-04-14,2011-04-16
None,Cittadella,ITA,2,1413.47229004,2011-04-17,2011-04-22
None,Cittadella,ITA,2,1426.93688965,2011-04-23,2011-04-30
None,Cittadella,ITA,2,1424.57397461,2011-05-01,2011-05-07
None,Cittadella,ITA,2,1416.45812988,2011-05-08,2011-05-14
None,Cittadella,ITA,2,1422.53881836,2011-05-15,2011-05-21
None,Cittadella,ITA,2,1427.79492188,2011-05-22,2011-05-29
None,Cittadella,ITA,2,1433.09216309,2011-05-30,2011-07-28
None,Cittadella,ITA,2,1430.83190918,2011-07-29,2011-08-04
None,Cittadella,ITA,2,1429.05126953,2011-08-05,2011-08-16
None,Cittadella,ITA,2,1428.48669434,2011-08-17,2011-08-18
None,Cittadella,ITA,2,1427.48254395,2011-08-19,2011-08-24
