Rank,Club,Country,Level,Elo,From,To
None,Parma,ITA,2,1413.19165039,1956-03-26,1956-04-01
None,Parma,ITA,2,1408.02722168,1956-04-02,1956-04-08
None,Parma,ITA,2,1403.51818848,1956-04-09,1956-04-15
None,Parma,ITA,2,1412.72192383,1956-04-16,1956-04-19
None,Parma,ITA,2,1408.61584473,1956-04-20,1956-04-29
None,Parma,ITA,2,1413.74414062,1956-04-30,1956-05-01
None,Parma,ITA,2,1405.73681641,1956-05-02,1956-05-06
None,Parma,ITA,2,1395.84545898,1956-05-07,1956-05-13
None,Parma,ITA,2,1402.28857422,1956-05-14,1956-05-20
None,Parma,ITA,2,1398.83679199,1956-05-21,1956-05-27
None,Parma,ITA,2,1394.37609863,1956-05-28,1956-06-03
None,Parma,ITA,2,1391.26025391,1956-06-04,1956-06-10
None,Parma,ITA,2,1382.43566895,1956-06-11,1956-06-29
None,Parma,ITA,2,1391.24462891,1956-06-30,1956-07-03
None,Parma,ITA,2,1410.37243652,1956-07-04,1956-09-16
None,Parma,ITA,2,1396.14001465,1956-09-17,1956-09-23
None,Parma,ITA,2,1391.6126709,1956-09-24,1956-09-30
None,Parma,ITA,2,1390.34655762,1956-10-01,1956-10-07
None,Parma,ITA,2,1388.06018066,1956-10-08,1956-10-14
None,Parma,ITA,2,1402.70483398,1956-10-15,1956-10-21
None,Parma,ITA,2,1401.23925781,1956-10-22,1956-10-28
None,Parma,ITA,2,1394.01550293,1956-10-29,1956-11-18
None,Parma,ITA,2,1399.74072266,1956-11-19,1956-11-21
None,Parma,ITA,2,1390.12768555,1956-11-22,1956-11-25
None,Parma,ITA,2,1407.02648926,1956-11-26,1956-11-28
None,Parma,ITA,2,1422.1920166,1956-11-29,1956-12-02
None,Parma,ITA,2,1419.73950195,1956-12-03,1956-12-16
None,Parma,ITA,2,1424.28955078,1956-12-17,1956-12-23
None,Parma,ITA,2,1421.65612793,1956-12-24,1956-12-30
None,Parma,ITA,2,1421.6307373,1956-12-31,1957-01-06
None,Parma,ITA,2,1425.43310547,1957-01-07,1957-01-13
None,Parma,ITA,2,1435.31970215,1957-01-14,1957-01-20
None,Parma,ITA,2,1430.42407227,1957-01-21,1957-01-27
None,Parma,ITA,2,1432.51428223,1957-01-28,1957-02-03
None,Parma,ITA,2,1429.08874512,1957-02-04,1957-02-06
None,Parma,ITA,2,1430.04589844,1957-02-07,1957-02-10
None,Parma,ITA,2,1420.9831543,1957-02-11,1957-02-17
None,Parma,ITA,2,1414.80126953,1957-02-18,1957-02-24
None,Parma,ITA,2,1406.65783691,1957-02-25,1957-02-27
None,Parma,ITA,2,1411.40759277,1957-02-28,1957-03-03
None,Parma,ITA,2,1411.84875488,1957-03-04,1957-03-10
None,Parma,ITA,2,1407.52258301,1957-03-11,1957-03-17
None,Parma,ITA,2,1404.94592285,1957-03-18,1957-03-24
None,Parma,ITA,2,1416.72167969,1957-03-25,1957-03-31
None,Parma,ITA,2,1414.99133301,1957-04-01,1957-04-03
None,Parma,ITA,2,1427.43457031,1957-04-04,1957-04-07
None,Parma,ITA,2,1432.93725586,1957-04-08,1957-04-14
None,Parma,ITA,2,1438.33154297,1957-04-15,1957-04-18
None,Parma,ITA,2,1437.41381836,1957-04-19,1957-04-28
None,Parma,ITA,2,1445.62097168,1957-04-29,1957-05-05
None,Parma,ITA,2,1442.88830566,1957-05-06,1957-05-19
None,Parma,ITA,2,1438.72338867,1957-05-20,1957-05-30
None,Parma,ITA,2,1429.40771484,1957-05-31,1957-06-02
None,Parma,ITA,2,1424.94921875,1957-06-03,1957-06-09
None,Parma,ITA,2,1437.11108398,1957-06-10,1957-06-16
None,Parma,ITA,2,1446.1661377,1957-06-17,1957-06-20
None,Parma,ITA,2,1434.37976074,1957-06-21,1957-06-23
None,Parma,ITA,2,1448.81921387,1957-06-24,1957-09-15
None,Parma,ITA,2,1445.3449707,1957-09-16,1957-09-22
None,Parma,ITA,2,1441.37402344,1957-09-23,1957-09-29
None,Parma,ITA,2,1450.49560547,1957-09-30,1957-10-02
None,Parma,ITA,2,1455.91149902,1957-10-03,1957-10-06
None,Parma,ITA,2,1451.30749512,1957-10-07,1957-10-09
None,Parma,ITA,2,1446.04638672,1957-10-10,1957-10-13
None,Parma,ITA,2,1441.84118652,1957-10-14,1957-10-20
None,Parma,ITA,2,1420.41882324,1957-10-21,1957-10-27
None,Parma,ITA,2,1417.6842041,1957-10-28,1957-10-30
None,Parma,ITA,2,1431.11315918,1957-10-31,1957-11-03
None,Parma,ITA,2,1416.99365234,1957-11-04,1957-11-10
None,Parma,ITA,2,1411.84851074,1957-11-11,1957-11-17
None,Parma,ITA,2,1418.1697998,1957-11-18,1957-11-24
None,Parma,ITA,2,1413.74389648,1957-11-25,1957-11-27
None,Parma,ITA,2,1427.89501953,1957-11-28,1957-12-08
None,Parma,ITA,2,1415.63500977,1957-12-09,1957-12-11
None,Parma,ITA,2,1415.18640137,1957-12-12,1957-12-15
None,Parma,ITA,2,1421.84631348,1957-12-16,1957-12-29
None,Parma,ITA,2,1426.90930176,1957-12-30,1958-01-05
None,Parma,ITA,2,1425.67749023,1958-01-06,1958-01-12
None,Parma,ITA,2,1431.5871582,1958-01-13,1958-01-19
None,Parma,ITA,2,1428.50244141,1958-01-20,1958-01-26
None,Parma,ITA,2,1427.92236328,1958-01-27,1958-02-02
None,Parma,ITA,2,1436.93994141,1958-02-03,1958-02-09
None,Parma,ITA,2,1433.74499512,1958-02-10,1958-02-12
None,Parma,ITA,2,1435.43737793,1958-02-13,1958-02-16
None,Parma,ITA,2,1427.49707031,1958-02-17,1958-02-23
None,Parma,ITA,2,1427.22509766,1958-02-24,1958-02-26
None,Parma,ITA,2,1429.16564941,1958-02-27,1958-03-02
None,Parma,ITA,2,1425.05334473,1958-03-03,1958-03-09
None,Parma,ITA,2,1433.02954102,1958-03-10,1958-03-16
None,Parma,ITA,2,1426.21252441,1958-03-17,1958-03-30
None,Parma,ITA,2,1424.30419922,1958-03-31,1958-04-06
None,Parma,ITA,2,1424.01599121,1958-04-07,1958-04-13
None,Parma,ITA,2,1427.99023438,1958-04-14,1958-04-20
None,Parma,ITA,2,1433.92016602,1958-04-21,1958-04-27
None,Parma,ITA,2,1432.96374512,1958-04-28,1958-05-04
None,Parma,ITA,2,1429.1776123,1958-05-05,1958-05-08
None,Parma,ITA,2,1429.49060059,1958-05-09,1958-05-11
None,Parma,ITA,2,1427.07678223,1958-05-12,1958-05-14
None,Parma,ITA,2,1438.19628906,1958-05-15,1958-05-18
None,Parma,ITA,2,1432.24023438,1958-05-19,1958-05-25
None,Parma,ITA,2,1442.82946777,1958-05-26,1958-05-28
None,Parma,ITA,2,1439.10375977,1958-05-29,1958-09-21
None,Parma,ITA,2,1439.00695801,1958-09-22,1958-09-24
None,Parma,ITA,2,1439.76062012,1958-09-25,1958-09-28
None,Parma,ITA,2,1433.05285645,1958-09-29,1958-10-01
None,Parma,ITA,2,1398.13220215,1958-10-02,1958-10-05
None,Parma,ITA,2,1398.37634277,1958-10-06,1958-10-12
None,Parma,ITA,2,1405.04040527,1958-10-13,1958-10-19
None,Parma,ITA,2,1417.44189453,1958-10-20,1958-10-26
None,Parma,ITA,2,1424.03637695,1958-10-27,1958-11-02
None,Parma,ITA,2,1419.45129395,1958-11-03,1958-11-16
None,Parma,ITA,2,1417.33447266,1958-11-17,1958-11-23
None,Parma,ITA,2,1411.42541504,1958-11-24,1958-11-30
None,Parma,ITA,2,1404.87121582,1958-12-01,1958-12-07
None,Parma,ITA,2,1414.18249512,1958-12-08,1958-12-14
None,Parma,ITA,2,1407.52380371,1958-12-15,1958-12-21
None,Parma,ITA,2,1399.66369629,1958-12-22,1958-12-28
None,Parma,ITA,2,1408.76538086,1958-12-29,1959-01-04
None,Parma,ITA,2,1404.67358398,1959-01-05,1959-01-11
None,Parma,ITA,2,1416.00756836,1959-01-12,1959-01-18
None,Parma,ITA,2,1422.3692627,1959-01-19,1959-01-25
None,Parma,ITA,2,1426.86682129,1959-01-26,1959-02-01
None,Parma,ITA,2,1429.57739258,1959-02-02,1959-02-08
None,Parma,ITA,2,1425.85546875,1959-02-09,1959-02-15
None,Parma,ITA,2,1430.73974609,1959-02-16,1959-02-22
None,Parma,ITA,2,1423.77856445,1959-02-23,1959-03-01
None,Parma,ITA,2,1423.61437988,1959-03-02,1959-03-08
None,Parma,ITA,2,1417.37060547,1959-03-09,1959-03-15
None,Parma,ITA,2,1423.04980469,1959-03-16,1959-03-19
None,Parma,ITA,2,1414.0456543,1959-03-20,1959-03-22
None,Parma,ITA,2,1418.64624023,1959-03-23,1959-03-29
None,Parma,ITA,2,1424.50695801,1959-03-30,1959-04-05
None,Parma,ITA,2,1424.99389648,1959-04-06,1959-04-12
None,Parma,ITA,2,1422.22070312,1959-04-13,1959-04-19
None,Parma,ITA,2,1419.77478027,1959-04-20,1959-04-26
None,Parma,ITA,2,1415.10083008,1959-04-27,1959-05-03
None,Parma,ITA,2,1409.61535645,1959-05-04,1959-05-10
None,Parma,ITA,2,1416.56945801,1959-05-11,1959-05-17
None,Parma,ITA,2,1404.61608887,1959-05-18,1959-05-24
None,Parma,ITA,2,1399.01977539,1959-05-25,1959-05-31
None,Parma,ITA,2,1396.45532227,1959-06-01,1959-06-06
None,Parma,ITA,2,1404.92260742,1959-06-07,1959-09-13
None,Parma,ITA,2,1404.8782959,1959-09-14,1959-09-20
None,Parma,ITA,2,1410.89624023,1959-09-21,1959-09-23
None,Parma,ITA,2,1411.07727051,1959-09-24,1959-09-27
None,Parma,ITA,2,1407.2644043,1959-09-28,1959-10-04
None,Parma,ITA,2,1411.37316895,1959-10-05,1959-10-11
None,Parma,ITA,2,1402.63635254,1959-10-12,1959-10-18
None,Parma,ITA,2,1397.38647461,1959-10-19,1959-10-25
None,Parma,ITA,2,1403.88085938,1959-10-26,1959-11-01
None,Parma,ITA,2,1400.74633789,1959-11-02,1959-11-04
None,Parma,ITA,2,1394.20373535,1959-11-05,1959-11-08
None,Parma,ITA,2,1385.07385254,1959-11-09,1959-11-15
None,Parma,ITA,2,1390.76416016,1959-11-16,1959-11-22
None,Parma,ITA,2,1384.01184082,1959-11-23,1959-11-25
None,Parma,ITA,2,1380.51342773,1959-11-26,1959-11-29
None,Parma,ITA,2,1385.89013672,1959-11-30,1959-12-13
None,Parma,ITA,2,1382.58691406,1959-12-14,1959-12-20
None,Parma,ITA,2,1391.54797363,1959-12-21,1959-12-27
None,Parma,ITA,2,1391.12841797,1959-12-28,1960-01-03
None,Parma,ITA,2,1387.7611084,1960-01-04,1960-01-10
None,Parma,ITA,2,1382.15307617,1960-01-11,1960-01-17
None,Parma,ITA,2,1392.39038086,1960-01-18,1960-01-24
None,Parma,ITA,2,1392.00585938,1960-01-25,1960-01-31
None,Parma,ITA,2,1388.04333496,1960-02-01,1960-02-08
None,Parma,ITA,2,1398.5838623,1960-02-09,1960-02-15
None,Parma,ITA,2,1402.82287598,1960-02-16,1960-02-21
None,Parma,ITA,2,1399.28405762,1960-02-22,1960-02-28
None,Parma,ITA,2,1394.92199707,1960-02-29,1960-03-06
None,Parma,ITA,2,1402.09863281,1960-03-07,1960-03-13
None,Parma,ITA,2,1406.04223633,1960-03-14,1960-03-20
None,Parma,ITA,2,1404.61352539,1960-03-21,1960-03-27
None,Parma,ITA,2,1402.16833496,1960-03-28,1960-04-03
None,Parma,ITA,2,1397.44604492,1960-04-04,1960-04-10
None,Parma,ITA,2,1394.54052734,1960-04-11,1960-04-17
None,Parma,ITA,2,1398.9342041,1960-04-18,1960-04-24
None,Parma,ITA,2,1405.06213379,1960-04-25,1960-05-01
None,Parma,ITA,2,1409.90429688,1960-05-02,1960-05-08
None,Parma,ITA,2,1415.59570312,1960-05-09,1960-05-15
None,Parma,ITA,2,1423.08410645,1960-05-16,1960-05-22
None,Parma,ITA,2,1419.11621094,1960-05-23,1960-05-26
None,Parma,ITA,2,1416.00390625,1960-05-27,1960-05-29
None,Parma,ITA,2,1422.61279297,1960-05-30,1960-06-05
None,Parma,ITA,2,1423.16003418,1960-06-06,1960-09-21
None,Parma,ITA,2,1422.92578125,1960-09-22,1960-09-25
None,Parma,ITA,2,1428.76269531,1960-09-26,1960-10-02
None,Parma,ITA,2,1433.03015137,1960-10-03,1960-10-09
None,Parma,ITA,2,1441.42321777,1960-10-10,1960-10-12
None,Parma,ITA,2,1416.91101074,1960-10-13,1960-10-16
None,Parma,ITA,2,1419.46582031,1960-10-17,1960-10-23
None,Parma,ITA,2,1414.66625977,1960-10-24,1960-10-30
None,Parma,ITA,2,1404.45788574,1960-10-31,1960-11-06
None,Parma,ITA,2,1399.71862793,1960-11-07,1960-11-13
None,Parma,ITA,2,1394.96728516,1960-11-14,1960-11-20
None,Parma,ITA,2,1386.95629883,1960-11-21,1960-11-27
None,Parma,ITA,2,1383.94152832,1960-11-28,1960-12-04
None,Parma,ITA,2,1380.4354248,1960-12-05,1960-12-11
None,Parma,ITA,2,1390.21643066,1960-12-12,1960-12-18
None,Parma,ITA,2,1395.38427734,1960-12-19,1960-12-25
None,Parma,ITA,2,1407.64904785,1960-12-26,1961-01-01
None,Parma,ITA,2,1407.07287598,1961-01-02,1961-01-08
None,Parma,ITA,2,1403.47851562,1961-01-09,1961-01-15
None,Parma,ITA,2,1399.77258301,1961-01-16,1961-01-22
None,Parma,ITA,2,1397.62780762,1961-01-23,1961-01-29
None,Parma,ITA,2,1404.09753418,1961-01-30,1961-02-05
None,Parma,ITA,2,1407.73449707,1961-02-06,1961-02-12
None,Parma,ITA,2,1397.00390625,1961-02-13,1961-02-19
None,Parma,ITA,2,1412.0994873,1961-02-20,1961-02-26
None,Parma,ITA,2,1407.90808105,1961-02-27,1961-03-05
None,Parma,ITA,2,1406.15185547,1961-03-06,1961-03-12
None,Parma,ITA,2,1402.85412598,1961-03-13,1961-03-19
None,Parma,ITA,2,1413.61291504,1961-03-20,1961-03-26
None,Parma,ITA,2,1419.38476562,1961-03-27,1961-04-02
None,Parma,ITA,2,1413.88635254,1961-04-03,1961-04-09
None,Parma,ITA,2,1419.02783203,1961-04-10,1961-04-16
None,Parma,ITA,2,1423.53466797,1961-04-17,1961-04-23
None,Parma,ITA,2,1419.21533203,1961-04-24,1961-04-30
None,Parma,ITA,2,1412.2052002,1961-05-01,1961-05-07
None,Parma,ITA,2,1417.7989502,1961-05-08,1961-05-11
None,Parma,ITA,2,1412.88354492,1961-05-12,1961-05-14
None,Parma,ITA,2,1410.0826416,1961-05-15,1961-05-21
None,Parma,ITA,2,1398.44104004,1961-05-22,1961-05-28
None,Parma,ITA,2,1404.02026367,1961-05-29,1961-06-04
None,Parma,ITA,2,1415.48693848,1961-06-05,1961-09-03
None,Parma,ITA,2,1416.36621094,1961-09-04,1961-09-10
None,Parma,ITA,2,1420.13708496,1961-09-11,1961-09-17
None,Parma,ITA,2,1426.2590332,1961-09-18,1961-09-20
None,Parma,ITA,2,1427.19763184,1961-09-21,1961-09-24
None,Parma,ITA,2,1436.03076172,1961-09-25,1961-09-27
None,Parma,ITA,2,1436.57019043,1961-09-28,1961-10-01
None,Parma,ITA,2,1434.54162598,1961-10-02,1961-10-08
None,Parma,ITA,2,1426.09716797,1961-10-09,1961-10-22
None,Parma,ITA,2,1431.75610352,1961-10-23,1961-10-25
None,Parma,ITA,2,1437.7019043,1961-10-26,1961-10-29
None,Parma,ITA,2,1421.7199707,1961-10-30,1961-11-05
None,Parma,ITA,2,1425.7857666,1961-11-06,1961-11-08
None,Parma,ITA,2,1434.35437012,1961-11-09,1961-11-15
None,Parma,ITA,2,1442.18981934,1961-11-16,1961-11-19
None,Parma,ITA,2,1448.14697266,1961-11-20,1961-11-22
None,Parma,ITA,2,1465.06970215,1961-11-23,1961-11-26
None,Parma,ITA,2,1460.14453125,1961-11-27,1961-12-03
None,Parma,ITA,2,1459.65649414,1961-12-04,1961-12-10
None,Parma,ITA,2,1456.54309082,1961-12-11,1961-12-17
None,Parma,ITA,2,1461.11401367,1961-12-18,1961-12-24
None,Parma,ITA,2,1464.49487305,1961-12-25,1961-12-31
None,Parma,ITA,2,1470.4185791,1962-01-01,1962-01-07
None,Parma,ITA,2,1457.82080078,1962-01-08,1962-01-14
None,Parma,ITA,2,1460.43286133,1962-01-15,1962-01-21
None,Parma,ITA,2,1464.34912109,1962-01-22,1962-01-28
None,Parma,ITA,2,1477.88366699,1962-01-29,1962-02-04
None,Parma,ITA,2,1473.89575195,1962-02-05,1962-02-11
None,Parma,ITA,2,1460.15576172,1962-02-12,1962-02-14
None,Parma,ITA,2,1457.11462402,1962-02-15,1962-02-18
None,Parma,ITA,2,1461.29284668,1962-02-19,1962-02-21
None,Parma,ITA,2,1459.92468262,1962-02-22,1962-02-25
None,Parma,ITA,2,1455.12255859,1962-02-26,1962-02-26
None,Parma,ITA,2,1457.99523926,1962-02-27,1962-02-27
None,Parma,ITA,2,1460.34350586,1962-02-28,1962-02-28
None,Parma,ITA,2,1454.69128418,1962-03-01,1962-03-04
None,Parma,ITA,2,1464.39758301,1962-03-05,1962-03-11
None,Parma,ITA,2,1457.40722656,1962-03-12,1962-03-18
None,Parma,ITA,2,1462.70458984,1962-03-19,1962-03-21
None,Parma,ITA,2,1467.71569824,1962-03-22,1962-03-25
None,Parma,ITA,2,1463.78088379,1962-03-26,1962-04-01
None,Parma,ITA,2,1457.23693848,1962-04-02,1962-04-08
None,Parma,ITA,2,1463.54443359,1962-04-09,1962-04-11
None,Parma,ITA,2,1474.86132812,1962-04-12,1962-04-15
None,Parma,ITA,2,1467.98132324,1962-04-16,1962-04-22
None,Parma,ITA,2,1471.65588379,1962-04-23,1962-04-29
None,Parma,ITA,2,1477.9987793,1962-04-30,1962-05-06
None,Parma,ITA,2,1482.54589844,1962-05-07,1962-05-10
None,Parma,ITA,2,1483.19873047,1962-05-11,1962-05-13
None,Parma,ITA,2,1476.31091309,1962-05-14,1962-05-20
None,Parma,ITA,2,1470.76721191,1962-05-21,1962-05-27
None,Parma,ITA,2,1480.9152832,1962-05-28,1962-06-03
None,Parma,ITA,2,1469.64355469,1962-06-04,1962-09-05
None,Parma,ITA,2,1452.45581055,1962-09-06,1962-09-12
None,Parma,ITA,2,1452.47424316,1962-09-13,1962-09-16
None,Parma,ITA,2,1445.13793945,1962-09-17,1962-09-19
None,Parma,ITA,2,1445.1685791,1962-09-20,1962-09-23
None,Parma,ITA,2,1427.58789062,1962-09-24,1962-09-26
None,Parma,ITA,2,1431.9041748,1962-09-27,1962-09-30
None,Parma,ITA,2,1443.57971191,1962-10-01,1962-10-07
None,Parma,ITA,2,1438.45397949,1962-10-08,1962-10-10
None,Parma,ITA,2,1447.79284668,1962-10-11,1962-10-13
None,Parma,ITA,2,1438.26428223,1962-10-14,1962-10-21
None,Parma,ITA,2,1441.99291992,1962-10-22,1962-10-28
None,Parma,ITA,2,1440.06188965,1962-10-29,1962-11-04
None,Parma,ITA,2,1431.94897461,1962-11-05,1962-11-11
None,Parma,ITA,2,1443.92858887,1962-11-12,1962-11-14
None,Parma,ITA,2,1450.03466797,1962-11-15,1962-11-18
None,Parma,ITA,2,1449.65698242,1962-11-19,1962-11-19
None,Parma,ITA,2,1452.04418945,1962-11-20,1962-11-25
None,Parma,ITA,2,1448.22253418,1962-11-26,1962-11-28
None,Parma,ITA,2,1443.52111816,1962-11-29,1962-12-02
None,Parma,ITA,2,1443.53857422,1962-12-03,1962-12-04
None,Parma,ITA,2,1465.15625,1962-12-05,1962-12-16
None,Parma,ITA,2,1474.9888916,1962-12-17,1962-12-23
None,Parma,ITA,2,1468.45922852,1962-12-24,1962-12-30
None,Parma,ITA,2,1474.03552246,1962-12-31,1963-01-06
None,Parma,ITA,2,1465.31433105,1963-01-07,1963-01-13
None,Parma,ITA,2,1457.59667969,1963-01-14,1963-01-20
None,Parma,ITA,2,1449.50415039,1963-01-21,1963-01-23
None,Parma,ITA,2,1449.91967773,1963-01-24,1963-01-27
None,Parma,ITA,2,1465.2845459,1963-01-28,1963-02-03
None,Parma,ITA,2,1461.75036621,1963-02-04,1963-02-06
None,Parma,ITA,2,1450.1550293,1963-02-07,1963-02-10
None,Parma,ITA,2,1455.88928223,1963-02-11,1963-02-17
None,Parma,ITA,2,1463.31445312,1963-02-18,1963-02-24
None,Parma,ITA,2,1463.53808594,1963-02-25,1963-03-03
