Rank,Club,Country,Level,Elo,From,To
74,Besiktas,TUR,1,1637.72436523,2019-04-29,2019-05-01
75,Osasuna,ESP,2,1634.60131836,2019-04-29,2019-05-01
76,Hertha,GER,1,1632.88574219,2019-04-29,2019-05-01
77,Marseille,FRA,1,1630.95751953,2019-04-30,2019-05-01
78,Huesca,ESP,1,1629.80895996,2019-04-30,2019-05-01
79,Brugge,BEL,1,1626.16809082,2019-04-30,2019-05-05
80,Braga,POR,1,1624.92480469,2019-04-30,2019-05-04
81,FC Kobenhavn,DEN,1,1624.18725586,2019-04-30,2019-05-04
82,Montpellier,FRA,1,1620.83032227,2019-05-01,2019-05-04
83,Fiorentina,ITA,1,1620.56958008,2019-05-01,2019-05-04
84,Mainz,GER,1,1613.53747559,2019-05-01,2019-05-01
85,Valladolid,ESP,1,1611.42004395,2019-04-29,2019-05-01
86,Basel,SUI,1,1610.45861816,2019-05-01,2019-05-04
87,Aston Villa,ENG,2,1609.72839355,2019-05-01,2019-05-01
88,APOEL,CYP,0,1609.29431152,2019-05-01,2019-05-01
89,Norwich,ENG,2,1607.6697998,2019-05-01,2019-05-01
90,Augsburg,GER,1,1607.65649414,2019-05-01,2019-05-01
91,Sheffield United,ENG,2,1607.01147461,2019-05-01,2019-05-01
92,Bueyueksehir,TUR,1,1606.81542969,2019-04-27,2019-05-01
93,Sampdoria,ITA,1,1604.09899902,2019-04-29,2019-05-01
94,Rayo Vallecano,ESP,1,1602.46325684,2019-04-29,2019-05-01
95,Freiburg,GER,1,1601.70227051,2019-04-29,2019-05-02
96,Rennes,FRA,1,1599.33410645,2019-05-01,2019-05-01
97,Brighton,ENG,1,1598.20874023,2019-05-01,2019-05-01
98,Duesseldorf,GER,1,1597.83959961,2019-05-01,2019-05-01
99,West Brom,ENG,2,1595.91821289,2019-05-01,2019-05-01
100,Galatasaray,TUR,1,1595.12341309,2019-04-30,2019-05-01
None,Feyenoord,NED,1,1593.82666016,2019-05-01,2019-05-01
None,Nice,FRA,1,1591.3927002,2019-04-29,2019-05-04
None,Fulham,ENG,1,1590.38879395,2019-05-01,2019-05-01
None,Cadiz,ESP,2,1589.16381836,2019-04-29,2019-05-01
None,Spartak Moskva,RUS,1,1588.84118652,2019-04-30,2019-05-04
None,Granada,ESP,2,1588.70617676,2019-04-29,2019-05-01
None,Viktoria Plzen,CZE,1,1583.53942871,2019-04-28,2019-05-05
None,Reims,FRA,1,1581.76940918,2019-04-29,2019-05-04
None,Cardiff,ENG,1,1578.21936035,2019-05-01,2019-05-01
None,Koeln,GER,2,1576.69116211,2019-04-27,2019-05-02
None,Monaco,FRA,1,1576.0994873,2019-04-22,2019-05-01
None,Gijon,ESP,2,1575.08532715,2019-04-29,2019-05-01
None,Sassuolo,ITA,1,1573.77062988,2019-04-30,2019-05-05
None,Celtic,SCO,1,1572.69897461,2019-04-28,2019-05-04
None,Stuttgart,GER,1,1572.05554199,2019-04-28,2019-05-02
None,Bordeaux,FRA,1,1569.15661621,2019-04-27,2019-05-04
None,Depor,ESP,2,1567.25085449,2019-04-27,2019-05-01
None,Nantes,FRA,1,1566.3996582,2019-04-29,2019-05-05
None,Tula,RUS,1,1565.8572998,2019-04-30,2019-05-04
None,Albacete,ESP,2,1564.06860352,2019-04-28,2019-05-01
None,Apollon Lemesos,CYP,0,1561.7298584,2018-12-14,2019-07-11
None,Strasbourg,FRA,1,1561.65686035,2019-04-29,2019-05-03
None,LASK,AUT,1,1561.19665527,2019-04-29,2019-05-05
None,Partizan,SRB,0,1559.84484863,2018-12-12,2019-07-09
None,Malaga,ESP,2,1559.44458008,2019-04-28,2019-05-01
None,Midtjylland,DEN,1,1558.76403809,2019-04-30,2019-05-05
None,Standard,BEL,1,1558.16833496,2019-04-27,2019-05-05
None,Angers,FRA,1,1556.2689209,2019-04-29,2019-05-04
None,Rostov,RUS,1,1555.02758789,2019-04-28,2019-05-05
None,Leeds,ENG,2,1554.34887695,2019-05-01,2019-05-01
None,Malmoe,SWE,1,1552.83618164,2019-04-29,2019-05-05
None,Nimes,FRA,1,1552.74133301,2019-04-29,2019-05-04
None,Mallorca,ESP,2,1552.47924805,2019-04-28,2019-05-01
None,Spal,ITA,1,1551.87145996,2019-04-29,2019-05-04
None,Alkmaar,NED,1,1550.52685547,2019-05-01,2019-05-08
None,Bologna,ITA,1,1548.16357422,2019-04-28,2019-05-06
None,Cagliari,ITA,1,1547.64587402,2019-04-28,2019-05-05
None,M Tel Aviv,ISR,1,1545.66931152,2019-04-24,2019-05-05
None,Oviedo,ESP,2,1545.49121094,2019-04-28,2019-05-01
None,Terek Grozny,RUS,1,1543.38671875,2019-04-28,2019-05-04
None,Rapid Wien,AUT,1,1540.75878906,2019-04-28,2019-05-04
None,AEK,GRE,1,1540.12585449,2019-04-22,2019-05-05
None,Hamburg,GER,2,1538.19628906,2019-04-29,2019-05-02
None,Derby,ENG,2,1537.54064941,2019-05-01,2019-05-01
None,Rijeka,CRO,1,1533.61730957,2019-04-29,2019-05-04
None,Genoa,ITA,1,1533.4822998,2019-04-29,2019-05-05
None,Almeria,ESP,2,1532.43823242,2019-04-28,2019-05-01
None,CFR Cluj,ROM,1,1532.20593262,2019-04-30,2019-05-06
None,Swansea,ENG,2,1532.19213867,2019-05-01,2019-05-01
None,Rubin Kazan,RUS,1,1530.5567627,2019-04-30,2019-05-03
None,Razgrad,BUL,1,1529.46789551,2019-04-27,2019-05-03
None,Crvena Zvezda,SRB,0,1529.10498047,2018-12-12,2019-07-09
None,Union Berlin,GER,2,1528.79492188,2019-04-29,2019-05-02
None,Udinese,ITA,1,1528.63964844,2019-04-30,2019-05-04
None,Steaua,ROM,1,1526.03649902,2019-04-29,2019-05-05
None,Sparta Praha,CZE,1,1525.77612305,2019-04-28,2019-05-04
None,Middlesbrough,ENG,2,1523.47900391,2019-05-01,2019-05-01
None,Sheffield Weds,ENG,2,1523.34436035,2019-05-01,2019-05-01
None,Larnaca,CYP,0,1523.31054688,2018-12-14,2019-07-11
None,Dynamo Moskva,RUS,1,1521.26721191,2019-04-28,2019-05-05
None,Trabzonspor,TUR,1,1521.21899414,2019-04-28,2019-05-06
None,Metz,FRA,2,1520.46728516,2019-04-27,2019-05-03
None,Brest,FRA,2,1519.91040039,2019-04-28,2019-05-03
None,Zaragoza,ESP,2,1517.22290039,2019-04-29,2019-05-01
None,Brentford,ENG,2,1516.88659668,2019-05-01,2019-05-01
None,AIK,SWE,1,1516.6451416,2019-04-30,2019-05-04
None,Hannover,GER,1,1516.3762207,2019-04-28,2019-05-02
None,Bristol City,ENG,2,1515.68017578,2019-05-01,2019-05-01
None,Nuernberg,GER,1,1513.41577148,2019-04-29,2019-05-02
None,BATE,BLR,1,1511.7052002,2019-04-21,2019-05-06
None,Preston,ENG,2,1511.02368164,2019-05-01,2019-05-01
None,Empoli,ITA,1,1510.85107422,2019-04-28,2019-05-05
None,Gent,BEL,1,1509.40625,2019-04-28,2019-05-05
None,FK Astana,KAZ,0,1509.27697754,2018-12-14,2019-07-09
None,Paderborn,GER,2,1508.39929199,2019-04-29,2019-05-02
None,Rangers,SCO,1,1508.39331055,2019-04-29,2019-05-05
None,Vitesse,NED,1,1507.88574219,2019-05-01,2019-05-08
None,Toulouse,FRA,1,1507.53625488,2019-04-29,2019-05-05
None,Stoke,ENG,2,1506.75354004,2019-05-01,2019-05-01
None,Ufa,RUS,1,1506.20031738,2019-04-29,2019-05-05
None,Troyes,FRA,2,1505.234375,2019-04-27,2019-05-03
None,Elche,ESP,2,1503.24511719,2019-04-29,2019-05-01
None,Las Palmas,ESP,2,1502.52148438,2019-04-29,2019-05-01
None,Fenerbahce,TUR,1,1500.54382324,2019-04-28,2019-05-04
None,Hajduk,CRO,1,1500.29675293,2019-04-28,2019-05-04
None,Kortrijk,BEL,1,1500.29553223,2019-04-28,2019-05-04
None,Amiens,FRA,1,1499.96618652,2019-04-29,2019-05-05
None,Jablonec,CZE,1,1498.75891113,2019-04-28,2019-05-05
None,Parma,ITA,1,1498.60021973,2019-04-29,2019-05-05
None,Orenburg,RUS,1,1496.78918457,2019-04-30,2019-05-03
None,Holstein,GER,2,1496.625,2019-04-28,2019-05-02
None,Sturm Graz,AUT,1,1496.02758789,2019-04-29,2019-05-05
None,Huddersfield,ENG,1,1495.79431152,2019-05-01,2019-05-01
None,Sverdlovsk,RUS,1,1495.62438965,2019-04-29,2019-05-04
None,Zorya,UKR,1,1494.22583008,2019-04-29,2019-05-04
None,Tenerife,ESP,2,1493.12878418,2019-04-28,2019-05-01
None,Norrkoeping,SWE,1,1492.60693359,2019-04-29,2019-05-06
None,Hull,ENG,2,1492.30407715,2019-05-01,2019-05-01
None,Antwerp,BEL,1,1491.2980957,2019-04-27,2019-05-03
None,Utrecht,NED,1,1491.07922363,2019-05-01,2019-05-08
None,Molde,NOR,1,1490.24035645,2019-04-23,2019-05-05
None,Anderlecht,BEL,1,1489.28149414,2019-04-29,2019-05-05
None,Guimaraes,POR,1,1488.33117676,2019-04-28,2019-05-05
None,St Truiden,BEL,1,1487.9197998,2019-04-29,2019-05-04
None,Alcorcon,ESP,2,1487.00744629,2019-04-20,2019-05-01
None,Olexandriya,UKR,1,1486.54455566,2019-04-29,2019-05-04
None,Forest,ENG,2,1485.13647461,2019-05-01,2019-05-01
None,Birmingham,ENG,2,1482.05603027,2019-05-01,2019-05-01
None,Numancia,ESP,2,1481.6998291,2019-04-27,2019-05-01
None,Extremadura,ESP,2,1481.62609863,2019-04-28,2019-05-01
None,Heidenheim,GER,2,1481.03527832,2019-04-29,2019-05-02
None,Brescia,ITA,2,1479.36242676,2019-04-29,2019-05-01
None,Dijon,FRA,1,1476.34289551,2019-04-29,2019-05-05
None,Palermo,ITA,2,1475.47949219,2019-04-28,2019-05-01
None,Haecken,SWE,1,1475.26855469,2019-04-29,2019-05-05
None,Maribor,SVN,0,1472.86560059,2018-08-31,2019-07-10
None,Atromitos,GRE,1,1470.26367188,2019-04-22,2019-05-05
None,Guingamp,FRA,1,1469.32519531,2019-04-29,2019-05-04
None,Rio Ave,POR,1,1468.06506348,2019-04-27,2019-05-03
None,Austria Wien,AUT,1,1467.94641113,2019-04-29,2019-05-05
None,Wolfsberg,AUT,1,1467.07104492,2019-04-29,2019-05-05
None,Majadahonda,ESP,2,1466.95861816,2019-04-29,2019-05-01
None,Osijek,CRO,1,1465.98388672,2019-04-28,2019-05-05
None,Charleroi,BEL,1,1465.4987793,2019-04-28,2019-05-04
None,Frosinone,ITA,1,1465.27966309,2019-04-29,2019-05-05
None,Mattersburg,AUT,1,1463.97753906,2019-04-28,2019-05-04
None,Karabakh Agdam,AZE,0,1463.77990723,2018-12-14,2019-07-10
None,Rosenborg,NOR,1,1462.24255371,2019-04-23,2019-05-05
None,Darmstadt,GER,2,1462.19873047,2019-04-27,2019-05-02
None,Craiova,ROM,1,1460.34130859,2019-04-30,2019-05-05
None,Le Havre,FRA,2,1458.65222168,2019-04-27,2019-05-03
None,Regensburg,GER,2,1457.15673828,2019-04-28,2019-05-02
None,Anorthosis,CYP,0,1456.8236084,2018-12-14,2019-07-01
None,Reus Deportiu,ESP,2,1456.52502441,2019-04-17,2019-05-01
None,CSKA Sofia,BUL,1,1456.4720459,2019-04-30,2019-05-04
None,Caen,FRA,1,1455.52941895,2019-04-29,2019-05-04
None,Moreirense,POR,1,1455.49597168,2019-04-29,2019-05-03
None,Benevento,ITA,2,1455.46716309,2019-04-27,2019-05-01
None,Lugo,ESP,2,1454.90930176,2019-04-29,2019-05-01
None,Bielefeld,GER,2,1454.80029297,2019-04-30,2019-05-02
None,Lugano,SUI,1,1454.70397949,2019-04-29,2019-05-05
None,Ostersund,SWE,1,1454.20043945,2019-04-30,2019-05-05
None,Chievo,ITA,1,1454.09008789,2019-04-29,2019-05-04
None,Blackburn,ENG,2,1452.64343262,2019-05-01,2019-05-01
None,Lecce,ITA,2,1451.25610352,2019-04-29,2019-05-01
None,Brondby,DEN,1,1451.13525391,2019-04-29,2019-05-05
None,Groningen,NED,1,1449.53076172,2019-05-01,2019-05-08
None,Zulte Waregem,BEL,1,1444.76318359,2019-04-28,2019-05-05
None,Millwall,ENG,2,1443.54174805,2019-05-01,2019-05-01
None,St Pauli,GER,2,1443.16455078,2019-04-28,2019-05-02
None,Djurgarden,SWE,1,1442.94592285,2019-04-29,2019-05-06
None,Ferencvaros,HUN,1,1442.37573242,2019-04-28,2019-05-04
None,Belenenses,POR,1,1442.11352539,2019-04-28,2019-05-05
None,Paris FC,FRA,2,1441.65661621,2019-04-27,2019-05-03
None,Lorient,FRA,2,1440.92492676,2019-04-30,2019-05-06
None,Dinamo Minsk,BLR,1,1438.94018555,2019-04-21,2019-05-05
None,Alanyaspor,TUR,1,1438.58422852,2019-04-29,2019-05-06
None,Bochum,GER,2,1436.73669434,2019-04-29,2019-05-02
None,Reading,ENG,2,1436.73266602,2019-05-01,2019-05-01
None,Sandhausen,GER,2,1436.18591309,2019-04-28,2019-05-02
None,Legia,POL,1,1436.13867188,2019-04-28,2019-05-04
None,Thun,SUI,1,1435.10351562,2019-04-29,2019-05-05
None,Luzern,SUI,1,1434.71057129,2019-04-29,2019-05-05
None,Kryliya Sovetov,RUS,1,1434.55871582,2019-04-29,2019-05-05
None,Konyaspor,TUR,1,1434.53881836,2019-04-30,2019-05-06
None,Maritimo,POR,1,1434.39147949,2019-04-29,2019-05-04
None,Trencin,SLK,0,1434.24694824,2018-12-14,2019-07-01
None,Zuerich,SUI,1,1434.19909668,2019-04-29,2019-05-04
None,Lok Zagreb,CRO,1,1433.23864746,2019-04-27,2019-05-05
None,Boavista,POR,1,1432.89379883,2019-04-29,2019-05-06
None,Sion,SUI,1,1431.96740723,2019-04-29,2019-05-05
None,Aves,POR,1,1431.46691895,2019-04-28,2019-05-04
None,Wigan,ENG,2,1430.28674316,2019-05-01,2019-05-01
None,Crotone,ITA,2,1429.61730957,2019-04-28,2019-05-01
None,Soligorsk,BLR,1,1428.49072266,2019-04-22,2019-05-06
None,Beer-Sheva,ISR,1,1427.12060547,2019-04-23,2019-05-06
None,Clermont,FRA,2,1426.9720459,2019-04-27,2019-05-04
None,Malatyaspor,TUR,1,1425.70874023,2019-04-30,2019-05-05
None,Ingolstadt,GER,2,1425.55297852,2019-04-27,2019-05-02
None,Chaves,POR,1,1425.14111328,2019-04-29,2019-05-04
None,Trnava,SLK,0,1424.03918457,2018-12-14,2019-07-10
None,Rizespor,TUR,1,1423.8145752,2019-04-28,2019-05-04
None,Den Haag,NED,1,1423.81164551,2019-05-01,2019-05-08
None,Willem II,NED,1,1422.22058105,2019-05-01,2019-05-08
None,Dresden,GER,2,1422.13146973,2019-04-27,2019-05-02
None,Mlada Boleslav,CZE,1,1421.49353027,2019-04-28,2019-05-03
None,Heracles,NED,1,1421.17578125,2019-05-01,2019-05-08
None,Lens,FRA,2,1419.5345459,2019-04-28,2019-05-04
None,Slovan Liberec,CZE,1,1419.47143555,2019-04-28,2019-05-04
None,Santa Clara,POR,1,1419.31872559,2019-04-28,2019-05-05
None,Viitorul,ROM,1,1419.15246582,2019-04-30,2019-05-04
None,Panathinaikos,GRE,1,1417.421875,2019-04-22,2019-05-05
None,Altach,AUT,1,1417.06176758,2019-04-29,2019-05-04
None,Tarragona,ESP,2,1415.17993164,2019-04-29,2019-05-01
None,Antalyaspor,TUR,1,1414.8572998,2019-04-28,2019-05-05
None,Hammarby,SWE,1,1414.43933105,2019-04-29,2019-05-05
None,Videoton,HUN,1,1413.96459961,2019-04-28,2019-05-04
None,Cordoba,ESP,2,1413.95629883,2019-04-29,2019-05-01
None,QPR,ENG,2,1413.60705566,2019-05-01,2019-05-01
None,Verona,ITA,2,1411.54504395,2019-04-28,2019-05-01
None,Admira,AUT,1,1410.71630859,2019-04-28,2019-05-04
None,Dinamo Bucuresti,ROM,1,1410.53991699,2019-04-28,2019-05-04
None,Nordsjaelland,DEN,1,1410.19177246,2019-04-30,2019-05-06
None,Cittadella,ITA,2,1410.06420898,2019-04-29,2019-05-01
None,Portimonense,POR,1,1409.15441895,2019-04-28,2019-05-04
None,Setubal,POR,1,1408.94750977,2019-04-28,2019-05-06
None,Fuerth,GER,2,1408.61328125,2019-04-28,2019-05-02
None,Aue,GER,2,1407.97045898,2019-04-29,2019-05-02
None,Sivasspor,TUR,1,1407.70544434,2019-04-28,2019-05-03
None,Aarhus,DEN,1,1407.57788086,2019-04-29,2019-05-05
None,Kasimpasa,TUR,1,1406.18823242,2019-04-30,2019-05-04
None,Sigma Olomouc,CZE,1,1405.98254395,2019-04-28,2019-05-03
None,Kayseri,TUR,1,1404.41308594,2019-04-29,2019-05-06
None,Heerenveen,NED,1,1404.33850098,2019-05-01,2019-05-08
None,Odense,DEN,1,1402.53417969,2019-04-29,2019-05-05
None,Cremonese,ITA,2,1402.32873535,2019-04-29,2019-05-01
None,Zlatibor,SRB,0,1401.71899414,2018-12-12,2019-07-01
None,Sarpsborg,NOR,1,1399.83557129,2019-04-28,2019-05-05
None,Aberdeen,SCO,1,1398.42089844,2019-04-29,2019-05-04
None,Orleans,FRA,2,1397.91223145,2019-04-27,2019-05-03
None,Piast Gliwice,POL,1,1397.59375,2019-04-27,2019-05-04
None,Spezia,ITA,2,1395.85974121,2019-04-28,2019-05-01
None,Tondela,POR,1,1395.43505859,2019-04-29,2019-05-05
None,Yenisey,RUS,1,1395.4251709,2019-04-29,2019-05-03
None,St Poelten,AUT,1,1395.26782227,2019-04-29,2019-05-05
None,Zwolle,NED,1,1394.81103516,2019-05-01,2019-05-08
None,Ilichivets,UKR,1,1393.51208496,2019-04-29,2019-05-04
None,Astra,ROM,1,1392.96606445,2019-04-29,2019-05-06
None,Perugia,ITA,2,1390.97375488,2019-04-28,2019-05-01
None,Vorskla,UKR,1,1390.12145996,2019-04-28,2019-05-05
None,Pescara,ITA,2,1389.13012695,2019-04-28,2019-05-04
None,Anzhi,RUS,1,1388.60620117,2019-04-28,2019-05-03
None,Oostende,BEL,1,1386.3951416,2019-04-28,2019-05-04
None,Goeztepe,TUR,1,1386.01086426,2019-04-27,2019-05-05
None,Mouscron,BEL,1,1385.82067871,2019-04-28,2019-05-05
None,Magdeburg,GER,2,1385.6751709,2019-04-28,2019-05-02
None,Levski,BUL,1,1384.66320801,2019-04-27,2019-05-04
None,Desna,UKR,1,1384.59179688,2019-04-30,2019-05-05
None,Nis,SRB,0,1383.10095215,2018-12-12,2019-07-09
None,Grenoble,FRA,2,1378.87353516,2019-04-27,2019-05-03
None,Brann,NOR,1,1378.80541992,2019-04-23,2019-05-05
None,Rotherham,ENG,2,1377.78601074,2019-05-01,2019-05-01
None,Hibernian,SCO,1,1377.72143555,2019-04-29,2019-05-05
None,Haugesund,NOR,1,1377.44616699,2019-04-23,2019-05-05
None,Dunajska,SLK,0,1376.5637207,2018-12-14,2019-07-10
None,Hartberg,AUT,1,1376.28649902,2019-04-28,2019-05-04
None,Chateauroux,FRA,2,1375.97900391,2019-04-27,2019-05-03
None,Bursaspor,TUR,1,1375.91210938,2019-04-29,2019-05-04
None,Ankaraguecue,TUR,1,1374.65759277,2019-04-29,2019-05-04
None,Esbjerg,DEN,1,1372.93530273,2019-04-29,2019-05-06
None,Aalborg,DEN,1,1372.50158691,2019-04-27,2019-05-05
None,HNK Gorica,CRO,1,1370.82055664,2019-04-28,2019-05-03
None,Karpaty,UKR,1,1369.98071289,2019-04-28,2019-05-05
None,FC Lviv,UKR,1,1368.92907715,2019-04-29,2019-05-04
None,Lechia,POL,1,1368.82678223,2019-04-28,2019-05-05
None,Cosenza,ITA,2,1368.7421875,2019-04-27,2019-05-01
None,Duisburg,GER,2,1368.6229248,2019-04-30,2019-05-02
None,StGallen,SUI,1,1368.29992676,2019-04-29,2019-05-04
None,Nancy,FRA,2,1367.61584473,2019-04-27,2019-05-03
None,Xamax,SUI,1,1367.51757812,2019-04-29,2019-05-05
None,Randers,DEN,1,1367.31420898,2019-04-27,2019-05-05
None,Kilmarnock,SCO,1,1367.1262207,2019-04-28,2019-05-04
None,Foggia,ITA,2,1366.78601074,2019-04-29,2019-05-01
None,Dinamo Brest,BLR,1,1365.4095459,2019-04-22,2019-05-05
None,Aris,GRE,1,1365.3651123,2019-04-22,2019-05-05
None,Auxerre,FRA,2,1365.00415039,2019-04-30,2019-05-03
None,Akhisar,TUR,1,1364.79919434,2019-04-29,2019-05-05
None,Jagiellonia,POL,1,1364.71484375,2019-04-27,2019-05-06
None,Erzurum BB,TUR,1,1362.68615723,2019-04-28,2019-05-04
None,Banik Ostrava,CZE,1,1362.64038086,2019-04-28,2019-05-04
None,St Gillis,BEL,1,1361.32104492,2019-04-28,2019-05-04
None,Bohemians Praha,CZE,1,1359.85205078,2019-04-28,2019-05-03
None,Slovan Bratislava,SLK,0,1358.67541504,2018-12-14,2019-07-10
None,Lubin,POL,1,1358.63269043,2019-04-27,2019-05-04
None,Ascoli,ITA,2,1358.60437012,2019-04-29,2019-05-01
None,Sundsvall,SWE,1,1358.59472656,2019-04-30,2019-05-05
None,Botev Plovdiv,BUL,1,1358.58776855,2019-04-30,2019-05-04
None,Beveren,BEL,1,1357.89587402,2019-04-28,2019-05-04
None,Ipswich,ENG,2,1357.86889648,2019-05-01,2019-05-01
None,Torpedo Zhodino,BLR,1,1357.40478516,2019-04-21,2019-05-04
None,Elfsborg,SWE,1,1356.85412598,2019-04-28,2019-05-06
None,Venlo,NED,1,1356.70800781,2019-05-01,2019-05-08
None,Xanthi,GRE,1,1356.68237305,2019-04-22,2019-05-05
None,Panionios,GRE,1,1356.57067871,2019-04-22,2019-05-05
None,Ajaccio,FRA,2,1353.54345703,2019-04-27,2019-05-03
None,Domzale,SVN,0,1353.44311523,2018-08-31,2019-07-10
None,Wacker Innsbruck,AUT,1,1352.71630859,2019-04-28,2019-05-04
None,Gaz Metan,ROM,1,1352.35021973,2019-04-27,2019-05-03
None,Valenciennes,FRA,2,1351.40661621,2019-04-27,2019-05-03
None,Venezia,ITA,2,1350.46118164,2019-04-28,2019-05-01
None,Gabala,AZE,0,1349.98925781,2018-12-14,2019-07-10
None,Odd Grenland,NOR,1,1349.6673584,2019-04-30,2019-05-05
None,Olimpik Donetsk,UKR,1,1349.15661621,2019-04-28,2019-05-05
None,Lech,POL,1,1347.96179199,2019-04-28,2019-05-04
None,Niort,FRA,2,1347.80517578,2019-04-27,2019-05-06
None,Grasshoppers,SUI,1,1347.08374023,2019-04-29,2019-05-04
None,Teplice,CZE,1,1345.91308594,2019-04-28,2019-05-03
None,Asteras Tripolis,GRE,1,1345.41186523,2019-04-22,2019-05-05
None,Goeteborg,SWE,1,1343.76306152,2019-04-30,2019-05-04
